出発地,バス停名,出発時,出発分,運賃
&#9733,大佐,16,20,
,中里新町,16,21,170
,沢田入口,16,22,170
,山目駅前,16,22,250
,中里市民センター前,16,23,250
,山目一丁目,16,24,250
,配志和神社前,16,25,310
,竹山,16,26,310
,一関一高前,16,29,310
,大町角,16,30,340
,大町通り,16,31,340
,一関駅前,16,33,340
