出発地,バス停名,出発時,出発分,運賃
&#9733,大佐,7,35,
,中里新町,7,36,170
,沢田入口,7,37,170
,山目駅前,7,37,250
,中里市民センター前,7,38,250
,山目一丁目,7,39,250
,配志和神社前,7,40,310
,竹山,7,41,310
,一関一高前,7,44,310
,大町角,7,45,340
,大町通り,7,46,340
,一関駅前,7,48,340
