出発地,バス停名,出発時,出発分,運賃
&#9733,母体口,8,48,
,二十人町,8,49,170
,前沢新町,8,50,170
,七日町,8,50,170
,三日町,8,51,170
,丁切,8,53,220
,塔ヶ崎,8,54,270
,白鳥,8,55,270
,徳沢,8,57,340
,瀬原,8,59,350
,衣川橋,9,1,350
,中尊寺,9,3,350
,花舘,9,4,370
,鈴沢,9,5,370
,平泉駅前,9,7,380
,毛越寺,9,9,380
,祇園,9,11,410
,佐野,9,12,440
,川屋敷,9,13,440
,大佐,9,14,460
,中里新町,9,15,460
,沢田入口,9,16,460
,山目駅前,9,16,480
,中里市民センター前,9,17,480
,山目一丁目,9,18,480
,配志和神社前,9,19,510
,竹山,9,20,510
,一関一高前,9,23,510
,大町角,9,24,550
,大町通り,9,25,550
,一関駅前,9,27,550
