出発地,バス停名,出発時,出発分,運賃
&#9733,毛越寺,7,33,
,平泉駅前,7,35,170
,鈴沢,7,37,170
,花舘,7,38,170
,中尊寺,7,39,170
,衣川橋,7,41,250
,瀬原,7,43,310
