出発地,バス停名,出発時,出発分,運賃
&#9733,大佐,9,14,
,中里新町,9,15,170
,沢田入口,9,16,170
,山目駅前,9,16,250
,中里市民センター前,9,17,250
,山目一丁目,9,18,250
,配志和神社前,9,19,310
,竹山,9,20,310
,一関一高前,9,23,310
,大町角,9,24,340
,大町通り,9,25,340
,一関駅前,9,27,340
