出発地,バス停名,出発時,出発分,運賃
&#9733,白鳥,12,7,
,塔ヶ崎,12,8,170
,丁切,12,9,170
,三日町,12,11,200
,七日町,12,12,200
,前沢新町,12,12,250
,二十人町,12,13,250
,母体口,12,14,270
,前沢保育所前,12,15,280
,イオン前沢,12,18,330
