出発地,バス停名,出発時,出発分,運賃
&#9733,白鳥,16,57,
,塔ヶ先,16,58,170
,丁切,16,59,170
,三日町,17,1,200
,七日町,17,2,200
,前沢新町,17,2,250
,二十人町,17,3,250
,母体口,17,4,270
,前沢保育所前,17,5,280
,イオン前沢,17,8,330
