出発地,バス停名,出発時,出発分,運賃
&#9733,佐野,10,40,
,祇園,10,41,170
,毛越寺,10,43,250
,平泉駅前,10,45,250
,鈴沢,10,47,280
,花舘,10,48,330
,中尊寺,10,49,330
,衣川橋,10,51,340
,瀬原,10,53,340
