出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,12,56,
,佐野,12,57,170
,川屋敷,12,58,170
,大佐,12,59,270
,中里新町,13,0,270
,沢田入口,13,1,270
,山目駅前,13,1,320
,中里市民センター前,13,2,320
,山目一丁目,13,3,320
,配志和神社前,13,4,340
,竹山,13,5,340
,一関一高前,13,8,340
,大町角,13,9,350
,大町通り,13,10,350
,一関駅前,13,12,350
