出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,9,11,
,佐野,9,12,170
,川屋敷,9,13,170
,大佐,9,14,270
,中里新町,9,15,270
,沢田入口,9,16,270
,山目駅前,9,16,320
,中里市民センター前,9,17,320
,山目一丁目,9,18,320
,配志和神社前,9,19,340
,竹山,9,20,340
,一関一高前,9,23,340
,大町角,9,24,350
,大町通り,9,25,350
,一関駅前,9,27,350
