出発地,バス停名,出発時,出発分,運賃
&#9733,平泉駅前,8,8,
,毛越寺,8,10,170
,祇園,8,12,170
,佐野,8,13,250
,川屋敷,8,14,250
,大佐,8,15,320
,中里新町,8,16,320
,沢田入口,8,17,320
,山目駅前,8,17,340
,中里市民センター前,8,18,340
,山目一丁目,8,19,340
,配志和神社前,8,20,350
,竹山,8,21,350
,一関一高前,8,24,350
,大町角,8,25,350
,大町通り,8,26,350
,一関駅前,8,28,350
