出発地,バス停名,出発時,出発分,運賃
&#9733,大佐,6,53,
,川屋敷,6,54,170
,佐野,6,55,270
,祇園,6,56,270
,毛越寺,6,58,320
,平泉駅前,7,0,320
,鈴沢,7,2,340
,花舘,7,3,350
,中尊寺,7,4,350
,衣川橋,7,6,350
,瀬原,7,8,350
