出発地,バス停名,出発時,出発分,運賃
&#9733,大佐,9,48,
,川屋敷,9,49,170
,佐野,9,50,270
,祇園,9,51,270
,毛越寺,9,53,320
,平泉駅前,9,55,320
,鈴沢,9,57,340
,花舘,9,58,350
,中尊寺,9,59,350
,衣川橋,10,1,350
,瀬原,10,3,350
