出発地,バス停名,出発時,出発分,運賃
&#9733,塔ヶ崎,12,39,
,白鳥,12,40,170
,徳沢,12,42,250
,瀬原,12,44,300
,衣川橋,12,46,340
,中尊寺,12,48,340
,花舘,12,49,350
,鈴沢,12,50,350
,平泉駅前,12,52,350
,毛越寺,12,54,350
,祇園,12,56,360
,佐野,12,57,390
,川屋敷,12,58,390
,大佐,12,59,430
,中里新町,13,0,430
,沢田入口,13,1,430
,山目駅前,13,1,450
,中里市民センター前,13,2,450
,山目一丁目,13,3,450
,配志和神社前,13,4,470
,竹山,13,5,470
,一関一高前,13,8,470
,大町角,13,9,510
,大町通り,13,10,510
,一関駅前,13,12,510
