出発地,バス停名,出発時,出発分,運賃
&#9733,中里市民センター前,11,45,
,山目駅前,11,46,170
,沢田入口,11,46,170
,中里新町,11,47,170
,大佐,11,48,250
,川屋敷,11,49,250
,佐野,11,50,320
,祇園,11,51,320
,毛越寺,11,53,340
,平泉駅前,11,55,340
,鈴沢,11,57,350
,花舘,11,58,350
,中尊寺,11,59,350
,衣川橋,12,1,350
,瀬原,12,3,370
,徳沢,12,5,390
,白鳥,12,7,430
,塔ヶ崎,12,8,450
,丁切,12,9,450
,三日町,12,11,460
,七日町,12,12,460
,前沢新町,12,12,470
,二十人町,12,13,470
,母体口,12,14,480
,前沢保育所前,12,15,490
,イオン前沢,12,16,510
