出発地,バス停名,出発時,出発分,運賃
&#9733,前沢新町,14,25,
,七日町,14,25,170
,三日町,14,26,170
,丁切,14,28,180
,塔ヶ崎,14,29,250
,白鳥,14,30,250
,徳沢,14,32,330
,瀬原,14,34,340
,衣川橋,14,36,350
,中尊寺,14,38,350
,花舘,14,39,360
,鈴沢,14,40,360
,平泉駅前,14,42,370
,毛越寺,14,44,370
,祇園,14,46,400
,佐野,14,47,430
,川屋敷,14,48,430
,大佐,14,49,450
,中里新町,14,50,450
,沢田入口,14,51,450
,山目駅前,14,51,470
,中里市民センター前,14,52,470
,山目一丁目,14,53,470
,配志和神社前,14,54,500
,竹山,14,55,500
,一関一高前,14,58,500
,大町角,14,59,540
,大町通り,15,0,540
,一関駅前,15,2,540
