出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,13,41,
,毛越寺,13,43,170
,平泉駅前,13,45,170
,鈴沢,13,47,180
,花舘,13,48,260
,中尊寺,13,49,260
,衣川橋,13,51,310
,瀬原,13,53,340
,徳沢,13,55,340
,白鳥,13,57,350
,塔ヶ崎,13,58,360
,丁切,13,59,360
,三日町,14,1,380
,七日町,14,2,380
,前沢新町,14,2,400
,二十人町,14,3,400
,母体口,14,4,410
,前沢保育所前,14,5,420
,イオン前沢,14,6,430
