出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,11,51,
,毛越寺,11,53,170
,平泉駅前,11,55,170
,鈴沢,11,57,180
,花舘,11,58,260
,中尊寺,11,59,260
,衣川橋,12,1,310
,瀬原,12,3,340
,徳沢,12,5,340
,白鳥,12,7,350
,塔ヶ崎,12,8,360
,丁切,12,9,360
,三日町,12,11,380
,七日町,12,12,380
,前沢新町,12,12,400
,二十人町,12,13,400
,母体口,12,14,410
,前沢保育所前,12,15,420
,イオン前沢,12,16,430
