出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,8,6,
,毛越寺,8,8,170
,平泉駅前,8,10,170
,鈴沢,8,12,180
,花舘,8,13,260
,中尊寺,8,14,260
,衣川橋,8,16,310
,瀬原,8,18,340
,徳沢,8,20,340
,白鳥,8,22,350
,塔ヶ崎,8,23,360
,丁切,8,24,360
,三日町,8,26,380
,七日町,8,27,380
,前沢新町,8,27,400
,二十人町,8,28,400
,母体口,8,29,410
,前沢保育所前,8,30,420
,イオン前沢,8,31,430
