出発地,バス停名,出発時,出発分,運賃
&#9733,大町角,12,38,
,一関一校前,12,39,
,磐井橋,12,40,
,竹山,12,42,
,配志和神社前,12,43,
,山目一丁目,12,44,
,中里市民センター前,12,45,
,山目駅前,12,46,
,沢田入口,12,46,
,中里新町,12,47,
,大佐,12,48,
,川屋敷,12,49,
,佐野,12,50,
,祇園,12,51,
,毛越寺,12,53,
,平泉駅前,12,58,
,鈴沢,13,0,
,花館,13,1,
,中尊寺,13,2,
,衣川橋,13,4,
,瀬原,13,6,
