出発地,バス停名,出発時,出発分,運賃
&#9733,白鳥,12,40,
,徳沢,12,42,170
,瀬原,12,44,260
,衣川橋,12,46,310
,中尊寺,12,48,340
,花舘,12,49,350
,鈴沢,12,50,350
,平泉駅前,12,52,350
,毛越寺,12,54,350
,祇園,12,56,350
,佐野,12,57,370
,川屋敷,12,58,370
,大佐,12,59,410
,中里新町,13,0,410
,沢田入口,13,1,410
,山目駅前,13,1,430
,中里市民センター前,13,2,430
,山目一丁目,13,3,430
,配志和神社前,13,4,450
,竹山,13,5,450
,一関一高前,13,8,450
,大町角,13,9,490
,大町通り,13,10,490
,一関駅前,13,12,490
