出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,17,41,
,毛越寺,17,43,170
,平泉駅前,17,45,170
,鈴沢,17,47,180
,花舘,17,48,260
,中尊寺,17,49,260
,衣川橋,17,51,310
,瀬原,17,53,340
