出発地,バス停名,出発時,出発分,運賃
&#9733,毛越寺,19,15,
,祇園,19,17,170
,佐野,19,18,250
,川屋敷,19,19,250
,大佐,19,20,320
,中里新町,19,21,320
,沢田入口,19,22,320
,山目駅前,19,22,340
,中里市民センター前,19,23,340
,山目一丁目,19,24,340
,配志和神社前,19,25,350
,竹山,19,26,350
,一関一高前,19,29,350
,大町角,19,30,350
,大町通り,19,31,350
,一関駅前,19,33,350
