出発地,バス停名,出発時,出発分,運賃
&#9733,一関一高前,18,29,
,磐井橋,18,30,170
,竹山,18,32,170
,配志和神社前,18,33,170
,山目一丁目,18,34,170
,中里市民センター前,18,35,170
,山目駅前,18,36,230
,沢田入口,18,36,230
,中里新町,18,37,230
,大佐,18,38,310
,川屋敷,18,39,310
,佐野,18,40,340
,祇園,18,41,340
,毛越寺,18,43,350
,平泉駅前,18,45,350
,鈴沢,18,47,350
,花舘,18,48,350
,中尊寺,18,49,350
,衣川橋,18,51,370
,瀬原,18,53,400
