出発地,バス停名,出発時,出発分,運賃
&#9733,山目一丁目,9,44,
,中里市民センター前,9,45,170
,山目駅前,9,46,170
,沢田入口,9,46,170
,中里新町,9,47,170
,大佐,9,48,250
,川屋敷,9,49,250
,佐野,9,50,320
,祇園,9,51,320
,毛越寺,9,53,340
,平泉駅前,9,55,340
,鈴沢,9,57,350
,花舘,9,58,350
,中尊寺,9,59,350
,衣川橋,10,1,350
,瀬原,10,3,370
