出発地,バス停名,出発時,出発分,運賃
&#9733,山目一丁目,12,44,
,中里市民センター前,12,45,170
,山目駅前,12,46,170
,沢田入口,12,46,170
,中里新町,12,47,170
,大佐,12,48,250
,川屋敷,12,49,250
,佐野,12,50,320
,祇園,12,51,320
,毛越寺,12,53,340
,平泉駅前,12,58,340
,鈴沢,13,0,350
,花舘,13,1,350
,中尊寺,13,2,350
,衣川橋,13,4,350
,瀬原,13,6,370
