出発地,バス停名,出発時,出発分,運賃
&#9733,中里新町,14,50,
,沢田入口,14,51,170
,山目駅前,14,51,170
,中里市民センター前,14,52,170
,山目一丁目,14,53,170
,配志和神社前,14,54,230
,竹山,14,55,230
,一関一高前,14,58,230
,大町角,14,59,320
,大町通り,15,0,320
,一関駅前,15,2,320
