出発地,バス停名,出発時,出発分,運賃
&#9733,一関一高前,7,19,
,磐井橋,7,20,170
,竹山,7,22,170
,配志和神社前,7,23,170
,山目一丁目,7,24,170
,中里市民センター前,7,25,170
,山目駅前,7,26,230
,沢田入口,7,26,230
,中里新町,7,27,230
,大佐,7,28,310
,川屋敷,7,29,310
,佐野,7,30,340
,祇園,7,31,340
,毛越寺,7,33,350
,平泉駅前,7,35,350
,鈴沢,7,37,350
,花舘,7,38,350
,中尊寺,7,39,350
,衣川橋,7,41,370
,瀬原,7,43,400
