出発地,バス停名,出発時,出発分,運賃
&#9733,佐野,14,47,
,川屋敷,14,48,170
,大佐,14,49,270
,中里新町,14,50,270
,沢田入口,14,51,270
,山目駅前,14,51,320
,中里市民センター前,14,52,320
,山目一丁目,14,53,320
,配志和神社前,14,54,340
,竹山,14,55,340
,一関一高前,14,58,340
,大町角,14,59,350
,大町通り,15,0,350
,一関駅前,15,2,350
