出発地,バス停名,出発時,出発分,運賃
&#9733,佐野,18,18,
,川屋敷,18,19,170
,大佐,18,20,270
,中里新町,18,21,270
,沢田入口,18,22,270
,山目駅前,18,22,320
,中里市民センター前,18,23,320
,山目一丁目,18,24,320
,配志和神社前,18,25,340
,竹山,18,26,340
,一関一高前,18,29,340
,大町角,18,30,350
,大町通り,18,31,350
,一関駅前,18,33,350
