出発地,バス停名,出発時,出発分,運賃
&#9733,徳沢,12,42,
,瀬原,12,44,170
,衣川橋,12,46,220
,中尊寺,12,48,280
,花舘,12,49,330
,鈴沢,12,50,330
,平泉駅前,12,52,340
,毛越寺,12,54,340
,祇園,12,56,340
,佐野,12,57,350
,川屋敷,12,58,350
,大佐,12,59,370
,中里新町,13,0,370
,沢田入口,13,1,370
,山目駅前,13,1,390
,中里市民センター前,13,2,390
,山目一丁目,13,3,390
,配志和神社前,13,4,420
,竹山,13,5,420
,一関一高前,13,8,420
,大町角,13,9,450
,大町通り,13,10,450
,一関駅前,13,12,450
