出発地,バス停名,出発時,出発分,運賃
&#9733,徳沢,17,32,
,瀬原,17,34,170
,衣川橋,17,36,220
,中尊寺,17,38,280
,花舘,17,39,330
,鈴沢,17,40,330
,平泉駅前,17,42,340
,毛越寺,17,44,340
,祇園,17,46,340
,佐野,17,47,350
,川屋敷,17,48,350
,大佐,17,49,370
,中里新町,17,50,370
,沢田入口,17,51,370
,山目駅前,17,51,390
,中里市民センター前,17,52,390
,山目一丁目,17,53,390
,配志和神社前,17,54,420
,竹山,17,55,420
,一関一高前,17,58,420
,大町角,17,59,450
,大町通り,18,0,450
,一関駅前,18,2,450
