出発地,バス停名,出発時,出発分,運賃
&#9733,竹山,12,42,
,配志和神社前,12,43,170
,山目一丁目,12,44,170
,中里市民センター前,12,45,170
,山目駅前,12,46,230
,沢田入口,12,46,230
,中里新町,12,47,230
,大佐,12,48,310
,川屋敷,12,49,310
,佐野,12,50,340
,祇園,12,51,340
,毛越寺,12,53,350
,平泉駅前,12,55,350
,鈴沢,12,57,350
,花舘,12,58,350
,中尊寺,12,59,350
,衣川橋,13,1,370
,瀬原,13,3,400
