出発地,バス停名,出発時,出発分,運賃
&#9733,竹山,17,32,
,配志和神社前,17,33,170
,山目一丁目,17,34,170
,中里市民センター前,17,35,170
,山目駅前,17,36,230
,沢田入口,17,36,230
,中里新町,17,37,230
,大佐,17,38,310
,川屋敷,17,39,310
,佐野,17,40,340
,祇園,17,41,340
,毛越寺,17,43,350
,平泉駅前,17,45,350
,鈴沢,17,47,350
,花舘,17,48,350
,中尊寺,17,49,350
,衣川橋,17,51,370
,瀬原,17,53,400
