出発地,バス停名,出発時,出発分,運賃
&#9733,竹山,15,32,
,配志和神社前,15,33,170
,山目一丁目,15,34,170
,中里市民センター前,15,35,170
,山目駅前,15,36,230
,沢田入口,15,36,230
,中里新町,15,37,230
,大佐,15,38,310
,川屋敷,15,39,310
,佐野,15,40,340
,祇園,15,41,340
,毛越寺,15,43,350
,平泉駅前,15,45,350
,鈴沢,15,47,350
,花舘,15,48,350
,中尊寺,15,49,350
,衣川橋,15,51,370
,瀬原,15,53,400
