出発地,バス停名,出発時,出発分,運賃
&#9733,配志和神社前,16,33,
,山目一丁目,16,34,
,中里市民センター前,16,35,
,山目駅前,16,36,
,沢田入口,16,36,
,中里新町,16,37,
,大佐,16,38,
,川屋敷,16,39,
,佐野,16,40,
,祇園,16,41,
,毛越寺,16,43,
,平泉駅前,16,45,
,鈴沢,16,47,
,花館,16,48,
,中尊寺,16,49,
,衣川橋,16,51,
,瀬原,16,53,
,徳沢,16,55,
,白鳥,16,57,
,塔ヶ崎,16,58,
,丁切,16,59,
,三日町,16,1,
,七日町,16,2,
,前沢新町,16,2,
,二十人町,16,3,
,母体口,16,4,
,前沢保育所前,16,5,
,イオン前沢,16,6,
