出発地,バス停名,出発時,出発分,運賃
&#9733,瀬原,15,5,
,衣川橋,15,7,170
,中尊寺,15,9,220
,花舘,15,10,280
,鈴沢,15,11,280
,平泉駅前,15,13,310
,毛越寺,15,15,310
,祇園,15,17,340
,佐野,15,18,340
,川屋敷,15,19,340
,大佐,15,20,350
,中里新町,15,21,350
,沢田入口,15,22,350
,山目駅前,15,22,370
,中里市民センター前,15,23,370
,山目一丁目,15,24,370
,配志和神社前,15,25,400
,竹山,15,26,400
,一関一高前,15,29,400
,大町角,15,30,440
,大町通り,15,31,440
,一関駅前,15,33,440
