出発地,バス停名,出発時,出発分,運賃
&#9733,瀬原,11,5,
,衣川橋,11,7,170
,中尊寺,11,9,220
,花舘,11,10,280
,鈴沢,11,11,280
,平泉駅前,11,13,310
,毛越寺,11,15,310
,祇園,11,17,340
,佐野,11,18,340
,川屋敷,11,19,340
,大佐,11,20,350
,中里新町,11,21,350
,沢田入口,11,22,350
,山目駅前,11,22,370
,中里市民センター前,11,23,370
,山目一丁目,11,24,370
,配志和神社前,11,25,400
,竹山,11,26,400
,一関一高前,11,29,400
,大町角,11,30,440
,大町通り,11,31,440
,一関駅前,11,33,440
