出発地,バス停名,出発時,出発分,運賃
&#9733,平泉駅前,15,45,
,鈴沢,15,47,170
,花舘,15,48,170
,中尊寺,15,49,170
,衣川橋,15,51,250
,瀬原,15,53,310
