出発地,バス停名,出発時,出発分,運賃
&#9733,平泉駅前,10,45,
,鈴沢,10,47,170
,花舘,10,48,170
,中尊寺,10,49,170
,衣川橋,10,51,250
,瀬原,10,53,310
