出発地,バス停名,出発時,出発分,運賃
&#9733,佐野,8,13,
,川屋敷,8,14,170
,大佐,8,15,270
,中里新町,8,16,270
,沢田入口,8,17,270
,山目駅前,8,17,320
,中里市民センター前,8,18,320
,山目一丁目,8,19,320
,配志和神社前,8,20,340
,竹山,8,21,340
,一関一高前,8,24,340
,大町角,8,25,350
,大町通り,8,26,350
,一関駅前,8,28,350
