出発地,バス停名,出発時,出発分,運賃
&#9733,佐野,16,18,
,川屋敷,16,19,170
,大佐,16,20,270
,中里新町,16,21,270
,沢田入口,16,22,270
,山目駅前,16,22,320
,中里市民センター前,16,23,320
,山目一丁目,16,24,320
,配志和神社前,16,25,340
,竹山,16,26,340
,一関一高前,16,29,340
,大町角,16,30,350
,大町通り,16,31,350
,一関駅前,16,33,350
