出発地,バス停名,出発時,出発分,運賃
&#9733,平泉駅前,8,10,
,鈴沢,8,12,170
,花舘,8,13,170
,中尊寺,8,14,170
,衣川橋,8,16,250
,瀬原,8,18,310
,徳沢,8,20,340
,白鳥,8,22,350
,塔ヶ崎,8,23,350
,丁切,8,24,350
,三日町,8,26,350
,七日町,8,27,350
,前沢新町,8,27,370
,二十人町,8,28,370
,母体口,8,29,380
,前沢保育所前,8,30,390
,イオン前沢,8,31,410
