出発地,バス停名,出発時,出発分,運賃
&#9733,沢田入口,13,1,
,山目駅前,13,1,170
,中里市民センター前,13,2,170
,山目一丁目,13,3,170
,配志和神社前,13,4,230
,竹山,13,5,230
,一関一高前,13,8,230
,大町角,13,9,320
,大町通り,13,10,320
,一関駅前,13,12,320
