出発地,バス停名,出発時,出発分,運賃
&#9733,沢田入口,16,22,
,山目駅前,16,22,170
,中里市民センター前,16,23,170
,山目一丁目,16,24,170
,配志和神社前,16,25,230
,竹山,16,26,230
,一関一高前,16,29,230
,大町角,16,30,320
,大町通り,16,31,320
,一関駅前,16,33,320
