出発地,バス停名,出発時,出発分,運賃
&#9733,山目駅前,10,36,
,沢田入口,10,36,170
,中里新町,10,37,170
,大佐,10,38,250
,川屋敷,10,39,250
,佐野,10,40,320
,祇園,10,41,320
,毛越寺,10,43,340
,平泉駅前,10,45,340
,鈴沢,10,47,350
,花舘,10,48,350
,中尊寺,10,49,350
,衣川橋,10,51,350
,瀬原,10,53,370
