出発地,バス停名,出発時,出発分,運賃
&#9733,配志和神社前,10,33,
,山目一丁目,10,34,170
,中里市民センター前,10,35,170
,山目駅前,10,36,230
,沢田入口,10,36,230
,中里新町,10,37,230
,大佐,10,38,310
,川屋敷,10,39,310
,佐野,10,40,340
,祇園,10,41,340
,毛越寺,10,43,350
,平泉駅前,10,45,350
,鈴沢,10,47,350
,花舘,10,48,350
,中尊寺,10,49,350
,衣川橋,10,51,370
,瀬原,10,53,400
