出発地,バス停名,出発時,出発分,運賃
&#9733,毛越寺,10,25,
,祇園,10,27,170
,佐野,10,28,250
,川屋敷,10,29,250
,大佐,10,30,320
,中里新町,10,31,320
,沢田入口,10,32,320
,山目駅前,10,32,340
,中里市民センター前,10,33,340
,山目一丁目,10,34,340
,配志和神社前,10,35,350
,竹山,10,36,350
,一関一高前,10,39,350
,大町角,10,40,350
,大町通り,10,41,350
,一関駅前,10,43,350
