出発地,バス停名,出発時,出発分,運賃
&#9733,中里新町,9,15,
,沢田入口,9,16,170
,山目駅前,9,16,170
,中里市民センター前,9,17,170
,山目一丁目,9,18,170
,配志和神社前,9,19,230
,竹山,9,20,230
,一関一高前,9,23,230
,大町角,9,24,320
,大町通り,9,25,320
,一関駅前,9,27,320
