出発地,バス停名,出発時,出発分,運賃
&#9733,七日町,14,25,
,三日町,14,26,170
,丁切,14,28,170
,塔ヶ崎,14,29,200
,白鳥,14,30,200
,徳沢,14,32,300
,瀬原,14,34,340
,衣川橋,14,36,340
,中尊寺,14,38,350
,花舘,14,39,350
,鈴沢,14,40,350
,平泉駅前,14,42,350
,毛越寺,14,44,350
,祇園,14,46,380
,佐野,14,47,410
,川屋敷,14,48,410
,大佐,14,49,450
,中里新町,14,50,450
,沢田入口,14,51,450
,山目駅前,14,51,460
,中里市民センター前,14,52,460
,山目一丁目,14,53,460
,配志和神社前,14,54,490
,竹山,14,55,490
,一関一高前,14,58,530
,大町角,14,59,530
,大町通り,15,0,530
,一関駅前,15,2,530
