出発地,バス停名,出発時,出発分,運賃
&#9733,衣川橋,13,51,
,瀬原,13,53,170
,徳沢,13,55,220
,白鳥,13,57,310
,塔ヶ崎,13,58,340
,丁切,13,59,340
,三日町,14,1,340
,七日町,14,2,340
,前沢新町,14,2,350
,二十人町,14,3,350
,母体口,14,4,350
,前沢保育所前,14,5,350
,イオン前沢,14,8,350
