出発地,バス停名,出発時,出発分,運賃
&#9733,川屋敷,10,29,
,大佐,10,30,170
,中里新町,10,31,170
,沢田入口,10,32,170
,山目駅前,10,32,250
,中里市民センター前,10,33,250
,山目一丁目,10,34,250
,配志和神社前,10,35,310
,竹山,10,36,310
,一関一高前,10,39,310
,大町角,10,40,340
,大町通り,10,41,340
,一関駅前,10,43,340
