出発地,バス停名,出発時,出発分,運賃
&#9733,毛越寺,16,43,
,平泉駅前,16,45,170
,鈴沢,16,47,170
,花舘,16,48,170
,中尊寺,16,49,170
,衣川橋,16,51,250
,瀬原,16,53,310
,徳沢,16,55,340
,白鳥,16,57,350
,塔ヶ崎,16,58,350
,丁切,16,59,350
,三日町,17,1,350
,七日町,17,2,350
,前沢新町,17,2,370
,二十人町,17,3,370
,母体口,17,4,380
,前沢保育所前,17,5,390
,イオン前沢,17,6,410
