出発地,バス停名,出発時,出発分,運賃
&#9733,塔ヶ崎,8,54,
,白鳥,8,55,170
,徳沢,8,57,250
,瀬原,8,59,300
,衣川橋,9,1,340
,中尊寺,9,3,340
,花舘,9,4,350
,鈴沢,9,5,350
,平泉駅前,9,7,350
,毛越寺,9,9,350
,祇園,9,11,360
,佐野,9,12,390
,川屋敷,9,13,390
,大佐,9,14,430
,中里新町,9,15,430
,沢田入口,9,16,430
,山目駅前,9,16,450
,中里市民センター前,9,17,450
,山目一丁目,9,18,450
,配志和神社前,9,19,470
,竹山,9,20,470
,一関一高前,9,23,470
,大町角,9,24,510
,大町通り,9,25,510
,一関駅前,9,27,510
