出発地,バス停名,出発時,出発分,運賃
&#9733,中尊寺,18,9,
,花舘,18,10,170
,鈴沢,18,11,170
,平泉駅前,18,13,170
,毛越寺,18,15,170
,祇園,18,17,260
,佐野,18,18,330
,川屋敷,18,19,330
,大佐,18,20,350
,中里新町,18,21,350
,沢田入口,18,22,350
,山目駅前,18,22,350
,中里市民センター前,18,23,350
,山目一丁目,18,24,350
,配志和神社前,18,25,350
,竹山,18,26,350
,一関一高前,18,29,350
,大町角,18,30,390
,大町通り,18,31,390
,一関駅前,18,33,390
