出発地,バス停名,出発時,出発分,運賃
&#9733,七日町,8,27,
,前沢新町,8,27,170
,二十人町,8,28,170
,母体口,8,29,170
,前沢保育所前,8,30,170
,イオン前沢,8,33,170
