出発地,バス停名,出発時,出発分,運賃
&#9733,徳沢,13,55,
,白鳥,13,57,170
,塔ヶ崎,13,58,250
,丁切,13,59,250
,三日町,14,1,300
,七日町,14,2,300
,前沢新町,14,2,330
,二十人町,14,3,330
,母体口,14,4,340
,前沢保育所前,14,5,340
,イオン前沢,14,8,350
