出発地,バス停名,出発時,出発分,運賃
&#9733,徳沢,16,55,
,白鳥,16,57,170
,塔ヶ崎,16,58,250
,丁切,16,59,250
,三日町,17,1,300
,七日町,17,2,300
,前沢新町,17,2,330
,二十人町,17,3,330
,母体口,17,4,340
,前沢保育所前,17,5,340
,イオン前沢,17,8,350
