出発地,バス停名,出発時,出発分,運賃
&#9733,衣川橋,8,2,
,中尊寺,8,4,170
,花舘,8,5,220
,鈴沢,8,6,220
,平泉駅前,8,8,250
,毛越寺,8,10,250
,祇園,8,12,310
,佐野,8,13,340
,川屋敷,8,14,340
,大佐,8,15,350
,中里新町,8,16,350
,沢田入口,8,17,350
,山目駅前,8,17,350
,中里市民センター前,8,18,350
,山目一丁目,8,19,350
,配志和神社前,8,20,370
,竹山,8,21,370
,一関一高前,8,24,370
,大町角,8,25,410
,大町通り,8,26,410
,一関駅前,8,28,410
