出発地,バス停名,出発時,出発分,運賃
&#9733,衣川橋,7,22,
,中尊寺,7,24,170
,花舘,7,25,220
,鈴沢,7,26,220
,平泉駅前,7,28,250
,毛越寺,7,30,250
,祇園,7,32,310
,佐野,7,33,340
,川屋敷,7,34,340
,大佐,7,35,350
,中里新町,7,36,350
,沢田入口,7,37,350
,山目駅前,7,37,350
,中里市民センター前,7,38,350
,山目一丁目,7,39,350
,配志和神社前,7,40,370
,竹山,7,41,370
,一関一高前,7,44,370
,大町角,7,45,410
,大町通り,7,46,410
,一関駅前,7,48,410
