出発地,バス停名,出発時,出発分,運賃
&#9733,沢田入口,8,1,
,中里新町,8,2,170
,大佐,8,3,170
,川屋敷,8,4,170
,佐野,8,5,270
,祇園,8,6,270
,毛越寺,8,8,320
,平泉駅前,8,10,320
,鈴沢,8,12,340
,花舘,8,13,350
,中尊寺,8,14,350
,衣川橋,8,16,350
,瀬原,8,18,350
,徳沢,8,20,370
,白鳥,8,22,410
,塔ヶ崎,8,23,430
,丁切,8,24,430
,三日町,8,26,450
,七日町,8,27,450
,前沢新町,8,27,450
,二十人町,8,28,450
,母体口,8,29,460
,前沢保育所前,8,30,470
,イオン前沢,8,33,480
