出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,10,41,
,毛越寺,10,43,170
,平泉駅前,10,45,170
,鈴沢,10,47,180
,花舘,10,48,260
,中尊寺,10,49,260
,衣川橋,10,51,310
,瀬原,10,53,340
