出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,14,41,
,毛越寺,14,43,170
,平泉駅前,14,45,170
,鈴沢,14,47,180
,花舘,14,48,260
,中尊寺,14,49,260
,衣川橋,14,51,310
,瀬原,14,53,340
