出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,12,51,
,毛越寺,12,53,170
,平泉駅前,12,58,170
,鈴沢,13,0,180
,花舘,13,1,260
,中尊寺,13,2,260
,衣川橋,13,4,310
,瀬原,13,6,340
